data_path,case_name
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130478,MM130478
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130383,MM130383
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130972,MM130972
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130921,MM130921
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130450,MM130450
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130898,MM130898
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130958,MM130958
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130532,MM130532
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130887,MM130887
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130986,MM130986
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130653,MM130653
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130099,MM130099
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130598,MM130598
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130014,MM130014
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130904,MM130904
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130361,MM130361
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130999,MM130999
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130771,MM130771
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130777,MM130777
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130353,MM130353
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130717,MM130717
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130591,MM130591
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130865,MM130865
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130790,MM130790
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130890,MM130890
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130147,MM130147
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130566,MM130566
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130201,MM130201
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM131016,MM131016
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130637,MM130637
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130896,MM130896
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130690,MM130690
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130187,MM130187
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130106,MM130106
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130309,MM130309
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130718,MM130718
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130100,MM130100
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM131020,MM131020
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130645,MM130645
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130628,MM130628
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130165,MM130165
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM131056,MM131056
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130608,MM130608
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM131011,MM131011
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130926,MM130926
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130464,MM130464
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130211,MM130211
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130811,MM130811
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130466,MM130466
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130568,MM130568
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130281,MM130281
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130582,MM130582
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130489,MM130489
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130889,MM130889
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130086,MM130086
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130391,MM130391
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130369,MM130369
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130952,MM130952
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130139,MM130139
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130578,MM130578
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130975,MM130975
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130123,MM130123
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130971,MM130971
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130104,MM130104
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130556,MM130556
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130923,MM130923
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130867,MM130867
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130525,MM130525
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130063,MM130063
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130483,MM130483
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130055,MM130055
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130145,MM130145
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130108,MM130108
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130229,MM130229
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130726,MM130726
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130905,MM130905
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130669,MM130669
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130050,MM130050
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130408,MM130408
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130730,MM130730
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130510,MM130510
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130221,MM130221
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130124,MM130124
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130950,MM130950
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130046,MM130046
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130488,MM130488
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130131,MM130131
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130539,MM130539
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130913,MM130913
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130018,MM130018
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130204,MM130204
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130766,MM130766
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130518,MM130518
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM131019,MM131019
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130432,MM130432
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130743,MM130743
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130593,MM130593
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130654,MM130654
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130016,MM130016
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM131027,MM131027
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130749,MM130749
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130860,MM130860
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130368,MM130368
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130697,MM130697
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130587,MM130587
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130102,MM130102
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130171,MM130171
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130048,MM130048
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130330,MM130330
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130197,MM130197
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130438,MM130438
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130061,MM130061
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130299,MM130299
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM131032,MM131032
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130684,MM130684
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130937,MM130937
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130231,MM130231
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130780,MM130780
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130727,MM130727
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM131008,MM131008
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130733,MM130733
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130744,MM130744
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130347,MM130347
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130586,MM130586
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130899,MM130899
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130989,MM130989
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM131002,MM131002
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130663,MM130663
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130829,MM130829
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130235,MM130235
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130334,MM130334
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130961,MM130961
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130378,MM130378
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130592,MM130592
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130031,MM130031
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM131038,MM131038
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130920,MM130920
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130927,MM130927
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130074,MM130074
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130388,MM130388
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130895,MM130895
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130364,MM130364
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130606,MM130606
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130554,MM130554
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130215,MM130215
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130543,MM130543
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130292,MM130292
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130167,MM130167
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130249,MM130249
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130150,MM130150
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130571,MM130571
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130880,MM130880
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM131035,MM131035
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130002,MM130002
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130523,MM130523
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130154,MM130154
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130655,MM130655
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130485,MM130485
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130163,MM130163
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130792,MM130792
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130866,MM130866
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130182,MM130182
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM131015,MM131015
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130839,MM130839
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130977,MM130977
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130522,MM130522
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130736,MM130736
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130620,MM130620
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130816,MM130816
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130930,MM130930
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130374,MM130374
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130925,MM130925
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130757,MM130757
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130664,MM130664
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130939,MM130939
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130151,MM130151
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130068,MM130068
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130448,MM130448
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130862,MM130862
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130436,MM130436
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130260,MM130260
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130833,MM130833
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130725,MM130725
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130115,MM130115
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130250,MM130250
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130974,MM130974
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130647,MM130647
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130853,MM130853
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130622,MM130622
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130053,MM130053
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130226,MM130226
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130797,MM130797
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130280,MM130280
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130762,MM130762
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130199,MM130199
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130497,MM130497
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM131049,MM131049
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130287,MM130287
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130425,MM130425
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130634,MM130634
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130760,MM130760
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130431,MM130431
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130769,MM130769
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130509,MM130509
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130886,MM130886
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130629,MM130629
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130180,MM130180
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130884,MM130884
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130487,MM130487
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM131029,MM131029
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130006,MM130006
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130549,MM130549
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130176,MM130176
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130272,MM130272
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130072,MM130072
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130322,MM130322
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130947,MM130947
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130914,MM130914
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130298,MM130298
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130152,MM130152
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130564,MM130564
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130156,MM130156
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130553,MM130553
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130808,MM130808
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130934,MM130934
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130673,MM130673
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130286,MM130286
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130902,MM130902
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130051,MM130051
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130319,MM130319
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130995,MM130995
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130169,MM130169
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130721,MM130721
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130449,MM130449
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130041,MM130041
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM131057,MM131057
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130186,MM130186
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130085,MM130085
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130858,MM130858
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130779,MM130779
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130907,MM130907
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130795,MM130795
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130017,MM130017
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM131025,MM131025
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130007,MM130007
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130222,MM130222
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130366,MM130366
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130613,MM130613
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130481,MM130481
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130349,MM130349
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130135,MM130135
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130004,MM130004
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130854,MM130854
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130290,MM130290
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130840,MM130840
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130346,MM130346
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130616,MM130616
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130544,MM130544
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130773,MM130773
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130479,MM130479
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130876,MM130876
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130302,MM130302
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130910,MM130910
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130542,MM130542
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130826,MM130826
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130230,MM130230
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130837,MM130837
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130082,MM130082
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130311,MM130311
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130789,MM130789
/workspace/QCT_Segmentation/pfdaformer/data/tulane_qct/preprocessed_training_data/MM130696,MM130696
